Standort,Raum,ap,apmodel,status,Institut,address,category,extra,latlng,geocoding,location
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",1.OG,apa08-1qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",EG,apa09-0qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:40:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",2.OG,apa02-2qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 08:05:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",2.OG,apa01-2qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:40:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",UG,apa07-kqw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",EG,apa13-0qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",EG,apa05-0qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",EG,apa04-0qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:45:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",1.OG,apa10-1qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:40:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",1.OG,apa12-1qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",EG,apa14-0qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",1.OG,apa01-1qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 08:06:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",D1.310,apa20-1qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",EG,apa01-0qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",UG,apa08-kqw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",UG,apa05-kqw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:40:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",2.OG,apa03-2qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 08:05:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",1.OG,apa02-1qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",2.OG,apa14-2qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",UG,apa06-kqw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:45:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",2.OG,apa12-2qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 08:06:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",1.OG,apa07-1qw,Alcatel-Lucent -> OAW-AP325,2019-09-17 09:09:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",UG,apa04-kqw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:40:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",EG,apa16-0qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",2.OG,apa13-2qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",EG,apa18-0qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:40:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",2.OG,apa07-2qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",2.OG,apa06-2qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:45:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",2.OG,apa11-2qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:45:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",2.OG,apa08-2qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",2.OG,apa04-2qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",UG,apa01-kqw,Alcatel-Lucent -> OAW-AP325,2019-09-17 09:21:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",1.OG,apa11-1qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:45:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",1.OG,apa13-1qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:40:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",2.OG,apa10-2qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",UG,apa03-kqw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",EG,apa03-0qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",1.OG,apa06-1qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:45:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",EG,apa02-0qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 08:05:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",EG,apa07-0qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",1.OG,apa15-1qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 08:05:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",EG,apa15-0qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 08:06:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",2.OG,apa05-2qw,Alcatel-Lucent -> OAW-AP325,2019-09-17 09:09:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",1.OG,apa04-1qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:40:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",UG,apa02-kqw,Alcatel-Lucent -> OAW-AP325,2019-09-17 09:09:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",1.OG,apa14-1qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",1.OG,apa16-1qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",EG,apa08-0qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",1.OG,apa03-1qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 08:06:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",EG,apa11-0qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",EG,apa12-0qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM/HSWT Weihenstephan, Geb. 4281, Zentrum für Naturwissenschaftliche Grundlagen, Geb. D1Am Staudengarten 185354 Freising",1.OG,apa19-1qw,Alcatel-Lucent -> OAW-AP325,2019-04-09 07:53:00,TUM,"Am Staudengarten 1, 85354 Freising",office,4281,"('-', '-')","(48.401009, 11.733075)","(48.401009, 11.733075)"
"TUM, Geb. 5301, IAS-GebäudeLichtenbergstr. 2a85748 Garching",2.022,apa01-2wq,Alcatel-Lucent -> OAW-AP325,2019-08-02 23:49:00,TUM,"Lichtenbergstr. 2a, 85748 Garching",office,5301,"('48.2669046603', '11.6720283235')","(48.26691, 11.67205)","('48.2669046603', '11.6720283235')"
"TUM, Geb. 5301, IAS-GebäudeLichtenbergstr. 2a85748 Garching","2.022, 2.OG, IAS, TUM Garching",apa02-2wq,Alcatel-Lucent -> OAW-AP325,2019-08-02 23:49:00,TUM,"Lichtenbergstr. 2a, 85748 Garching",office,5301,"('48.2669046603', '11.6720283235')","(48.26691, 11.67205)","('48.2669046603', '11.6720283235')"
"TUM, Geb. 5301, IAS-GebäudeLichtenbergstr. 2a85748 Garching","Almuni-Raum, 4.OG, IAS-Geb., TUM Garching",apa01-4wq,Alcatel-Lucent -> OAW-AP325,2019-08-02 23:49:00,TUM,"Lichtenbergstr. 2a, 85748 Garching",office,5301,"('48.2669046603', '11.6720283235')","(48.26691, 11.67205)","('48.2669046603', '11.6720283235')"
"TUM, Geb. 5301, IAS-GebäudeLichtenbergstr. 2a85748 Garching","1.022, 1.OG, IAS, TUM Garching",apa02-1wq,Alcatel-Lucent -> OAW-AP325,2019-08-02 23:49:00,TUM,"Lichtenbergstr. 2a, 85748 Garching",office,5301,"('48.2669046603', '11.6720283235')","(48.26691, 11.67205)","('48.2669046603', '11.6720283235')"
"TUM, Geb. 5301, IAS-GebäudeLichtenbergstr. 2a85748 Garching","Almuni-Raum, 4.OG, IAS-Geb., TUM Garching",apa02-4wq,Alcatel-Lucent -> OAW-AP325,2019-08-02 23:49:00,TUM,"Lichtenbergstr. 2a, 85748 Garching",office,5301,"('48.2669046603', '11.6720283235')","(48.26691, 11.67205)","('48.2669046603', '11.6720283235')"
"TUM, Geb. 5301, IAS-GebäudeLichtenbergstr. 2a85748 Garching","1.020, 1.OG, IAS, TUM Garching",apa01-1wq,Alcatel-Lucent -> OAW-AP325,2019-08-02 23:49:00,TUM,"Lichtenbergstr. 2a, 85748 Garching",office,5301,"('48.2669046603', '11.6720283235')","(48.26691, 11.67205)","('48.2669046603', '11.6720283235')"
"TUM, Geb. 5301, IAS-GebäudeLichtenbergstr. 2a85748 Garching","Cafeteria 0.007, EG, IAS, TUM Garching",apa01-0wq,Alcatel-Lucent -> OAW-AP325,2019-08-02 23:49:00,TUM,"Lichtenbergstr. 2a, 85748 Garching",cafeteria,5301,"('48.2669046603', '11.6720283235')","(48.26691, 11.67205)","('48.2669046603', '11.6720283235')"
"TUM, Geb. 5301, IAS-GebäudeLichtenbergstr. 2a85748 Garching","Auditorium 0.001 links, EG, IAS, TUM Garching",apa03-0wq,Alcatel-Lucent -> OAW-AP325,2019-09-17 09:09:00,TUM,"Lichtenbergstr. 2a, 85748 Garching",office,5301,"('48.2669046603', '11.6720283235')","(48.26691, 11.67205)","('48.2669046603', '11.6720283235')"
"TUM, Geb. 5301, IAS-GebäudeLichtenbergstr. 2a85748 Garching",3.021,apa01-3wq,Alcatel-Lucent -> OAW-AP325,2019-08-02 23:49:00,TUM,"Lichtenbergstr. 2a, 85748 Garching",office,5301,"('48.2669046603', '11.6720283235')","(48.26691, 11.67205)","('48.2669046603', '11.6720283235')"
"TUM, Geb. 5301, IAS-GebäudeLichtenbergstr. 2a85748 Garching","Auditorium 0.001 rechts, EG, IAS, TUM Garching",apa02-0wq,Alcatel-Lucent -> OAW-AP325,2019-08-02 23:29:00,TUM,"Lichtenbergstr. 2a, 85748 Garching",office,5301,"('48.2669046603', '11.6720283235')","(48.26691, 11.67205)","('48.2669046603', '11.6720283235')"
"HMTM, MusikhochschuleArcisstr. 1280333 München","212, Senatssaal",apa02-2fs,Alcatel-Lucent -> OAW-AP325,2019-10-17 21:05:00,HMTM,"Arcisstr. 12, 80333 München",office,-,"(-,-)","(48.146037, 11.567615)","(48.146037, 11.567615)"
"HMTM, MusikhochschuleArcisstr. 1280333 München",104,apa02-1fs,Alcatel-Lucent -> OAW-AP325,2019-10-17 21:05:00,HMTM,"Arcisstr. 12, 80333 München",office,-,"(-,-)","(48.146037, 11.567615)","(48.146037, 11.567615)"
"HMTM, MusikhochschuleArcisstr. 1280333 München",128,apa03-1fs,Alcatel-Lucent -> OAW-AP325,2019-10-17 21:09:00,HMTM,"Arcisstr. 12, 80333 München",office,-,"(-,-)","(48.146037, 11.567615)","(48.146037, 11.567615)"
"HMTM, MusikhochschuleArcisstr. 1280333 München",219,apa01-2fs,Alcatel-Lucent -> OAW-AP325,2019-10-17 21:09:00,HMTM,"Arcisstr. 12, 80333 München",office,-,"(-,-)","(48.146037, 11.567615)","(48.146037, 11.567615)"
"HMTM, MusikhochschuleArcisstr. 1280333 München",139,apa06-1fs,Alcatel-Lucent -> OAW-AP325,2019-10-17 21:05:00,HMTM,"Arcisstr. 12, 80333 München",office,-,"(-,-)","(48.146037, 11.567615)","(48.146037, 11.567615)"
"HMTM, MusikhochschuleArcisstr. 1280333 München","Grosser Konzertsaal, links hinter Regiepult",apa07-1fs,Alcatel-Lucent -> OAW-AP325,2019-10-17 21:05:00,HMTM,"Arcisstr. 12, 80333 München",office,-,"(-,-)","(48.146037, 11.567615)","(48.146037, 11.567615)"
"HMTM, MusikhochschuleArcisstr. 1280333 München",145,apa04-1fs,Alcatel-Lucent -> OAW-AP325,2019-10-17 21:05:00,HMTM,"Arcisstr. 12, 80333 München",office,-,"(-,-)","(48.146037, 11.567615)","(48.146037, 11.567615)"
"HMTM, MusikhochschuleArcisstr. 1280333 München","120, Bibliothek",apa01-1fs,Alcatel-Lucent -> OAW-AP325,2019-11-12 10:29:00,HMTM,"Arcisstr. 12, 80333 München",library,-,"(-,-)","(48.146037, 11.567615)","(48.146037, 11.567615)"
"HMTM, MusikhochschuleArcisstr. 1280333 München","U.034, Kantine",apa01-kfs,Alcatel-Lucent -> OAW-AP325,2019-10-17 21:05:00,HMTM,"Arcisstr. 12, 80333 München",office,-,"(-,-)","(48.146037, 11.567615)","(48.146037, 11.567615)"
"HMTM, MusikhochschuleArcisstr. 1280333 München",045,apa01-0fs,Alcatel-Lucent -> OAW-AP325,2019-10-17 21:05:00,HMTM,"Arcisstr. 12, 80333 München",office,-,"(-,-)","(48.146037, 11.567615)","(48.146037, 11.567615)"
"HMTM, MusikhochschuleArcisstr. 1280333 München",U.004,apa02-kfs,Alcatel-Lucent -> OAW-AP135,2019-10-17 21:09:00,HMTM,"Arcisstr. 12, 80333 München",office,-,"(-,-)","(48.146037, 11.567615)","(48.146037, 11.567615)"
"HMTM, MusikhochschuleArcisstr. 1280333 München",134,apa05-1fs,Alcatel-Lucent -> OAW-AP325,2019-10-17 21:05:00,HMTM,"Arcisstr. 12, 80333 München",office,-,"(-,-)","(48.146037, 11.567615)","(48.146037, 11.567615)"
"HMTM, MusikhochschuleArcisstr. 1280333 München",Aufnahmeraum,apa02-0fs,Alcatel-Lucent -> OAW-AP135,2019-10-17 21:05:00,HMTM,"Arcisstr. 12, 80333 München",office,-,"(-,-)","(48.146037, 11.567615)","(48.146037, 11.567615)"
